,player_id,team_id,fixture_id,minutes,position,rating,goals,passes,tackles,duels,dribbles
6717,2678,40,710724,90.0,F,7.5,1.0,23.0,1.0,14.0,2.0
6718,304,40,710724,90.0,F,6.3,,29.0,1.0,10.0,2.0
6719,281,40,710724,,G,,,,,,
6720,180866,40,710724,,G,,,,,,
6721,284,40,710724,,D,,,,,,
6722,138780,40,710724,,D,,,,,,
6723,1600,40,710724,,D,,,,,,
6724,296,40,710724,1.0,M,,,11.0,,,
6725,294,40,710724,16.0,M,6.9,,15.0,1.0,3.0,
6726,1101,40,710724,,F,,,,,,
6727,302,40,710724,16.0,F,6.9,,14.0,1.0,5.0,
6728,18886,34,710724,90.0,G,7,,39.0,,,
6729,18896,34,710724,90.0,D,6.6,,15.0,4.0,5.0,
6730,2806,34,710724,90.0,D,6.5,,22.0,,6.0,
6731,18894,34,710724,90.0,D,6.9,,24.0,1.0,3.0,
6732,19076,34,710724,15.0,D,6.3,,1.0,1.0,3.0,
6733,19163,34,710724,90.0,M,6.6,,24.0,4.0,14.0,1.0
6734,18899,34,710724,90.0,M,6.7,,16.0,4.0,12.0,
6735,18904,34,710724,90.0,M,6.9,1.0,35.0,1.0,4.0,2.0
6736,723,34,710724,90.0,M,6.7,,27.0,5.0,20.0,3.0
6737,18873,34,710724,87.0,M,6.7,,15.0,1.0,8.0,1.0
6738,22173,34,710724,79.0,F,7,,12.0,1.0,9.0,3.0
6739,18885,34,710724,,G,,,,,,
6740,18891,34,710724,,D,,,,,,
6741,18903,34,710724,75.0,M,6.7,,25.0,,,
6742,18924,34,710724,,M,,,,,,
6743,2507,34,710724,,M,,,,,,
6744,18901,34,710724,,M,,,,,,
6745,1463,34,710724,8.0,M,6.6,,3.0,2.0,2.0,
6746,19166,34,710724,,F,,,,,,
6747,2939,34,710724,11.0,F,6.5,,,,2.0,
6748,617,50,710725,90.0,G,7.3,,36.0,,,
6749,626,50,710725,90.0,D,7.7,1.0,25.0,1.0,5.0,1.0
6750,567,50,710725,65.0,D,6.9,,63.0,,1.0,
6751,622,50,710725,90.0,D,7.5,,98.0,2.0,3.0,1.0
6752,641,50,710725,90.0,D,7.2,,43.0,4.0,13.0,3.0
6753,44,50,710725,56.0,M,7.3,,32.0,1.0,5.0,2.0
6754,636,50,710725,45.0,M,6.3,,35.0,2.0,9.0,2.0
6755,635,50,710725,90.0,M,9.2,1.0,38.0,,11.0,8.0
6756,629,50,710725,90.0,M,10,2.0,55.0,2.0,5.0,2.0
6757,19187,50,710725,90.0,M,7.6,1.0,43.0,,12.0,6.0
6758,631,50,710725,90.0,F,8.9,1.0,58.0,,7.0,4.0
6759,50828,50,710725,,G,,,,,,
6760,18861,50,710725,25.0,D,7.5,1.0,34.0,,2.0,1.0
6761,278128,50,710725,,D,,,,,,
6762,181827,50,710725,,D,,,,,,
6763,633,50,710725,45.0,M,7.7,,32.0,,2.0,1.0
6764,640,50,710725,34.0,M,7.3,,16.0,,2.0,
6765,645,50,710725,,F,,,,,,
6766,643,50,710725,,F,,,,,,
6767,152982,50,710725,,M,,,,,,
6768,20619,63,710725,90.0,G,6.2,,36.0,,,
6769,19131,63,710725,38.0,D,6.2,,7.0,1.0,3.0,
6770,19116,63,710725,90.0,D,6.2,,54.0,1.0,4.0,1.0
6771,47302,63,710725,90.0,D,5.5,,44.0,,4.0,
6772,1564,63,710725,73.0,D,5.3,,19.0,,4.0,1.0
6773,19126,63,710725,90.0,M,5.7,,35.0,5.0,16.0,2.0
6774,19127,63,710725,90.0,M,5.6,,31.0,1.0,5.0,
6775,1496,63,710725,90.0,M,5.9,,26.0,2.0,13.0,2.0
6776,19139,63,710725,90.0,M,6.7,,22.0,2.0,7.0,2.0
6777,19128,63,710725,90.0,M,5.9,,17.0,,5.0,
6778,19329,63,710725,45.0,F,6.5,,9.0,,1.0,
6779,39105,63,710725,,G,,,,,,
6780,153411,63,710725,17.0,D,6,,6.0,,1.0,
6781,278392,63,710725,,D,,,,,,
6782,17676,63,710725,,M,,,,,,
6783,282901,63,710725,,M,,,,,,
6784,3008,63,710725,52.0,M,6.5,,23.0,2.0,7.0,1.0
6785,37724,63,710725,,M,,,,,,
6786,19569,63,710725,45.0,F,6.5,,9.0,1.0,7.0,2.0
6787,153400,63,710725,,F,,,,,,
6788,19599,66,710726,90.0,G,6.6,,15.0,,2.0,
6789,19298,66,710726,90.0,D,7.2,,40.0,,4.0,1.0
6790,19016,66,710726,90.0,D,7.5,,75.0,4.0,10.0,
6791,19179,66,710726,90.0,D,6.9,,64.0,,5.0,
6792,2724,66,710726,90.0,D,7,,54.0,1.0,9.0,1.0
6793,19071,66,710726,90.0,M,7.7,1.0,48.0,2.0,17.0,
6794,47522,66,710726,90.0,M,7.2,,109.0,,8.0,1.0
6795,19192,66,710726,72.0,M,6.9,,40.0,3.0,10.0,1.0
6796,19191,66,710726,90.0,M,8.3,,49.0,3.0,8.0,
6797,138935,66,710726,57.0,M,6.2,,24.0,2.0,8.0,
6798,19366,66,710726,78.0,F,6.9,,9.0,,4.0,1.0
6799,766,66,710726,,G,,,,,,
6800,312118,66,710726,,M,,,,,,
6801,894,66,710726,,D,,,,,,
6802,284500,66,710726,,M,,,,,,
6803,147,66,710726,18.0,M,6.9,,29.0,,,
6804,76,66,710726,,M,,,,,,
6805,1914,66,710726,,M,,,,,,
6806,671,66,710726,33.0,F,6.9,,15.0,1.0,2.0,
6807,18955,66,710726,12.0,F,6.9,,2.0,,,
6808,18911,44,710726,90.0,G,8.3,,34.0,,,
6809,19331,44,710726,90.0,D,7.2,,22.0,2.0,6.0,
6810,19495,44,710726,90.0,D,6.7,,23.0,1.0,8.0,1.0
6811,2936,44,710726,90.0,D,7,,17.0,1.0,4.0,
6812,18915,44,710726,90.0,D,6.5,,11.0,,7.0,
6813,18918,44,710726,90.0,D,6.9,,15.0,1.0,6.0,3.0
6814,18929,44,710726,79.0,M,6.6,,19.0,1.0,7.0,
6815,19268,44,710726,90.0,M,6.9,,24.0,3.0,8.0,
6816,18922,44,710726,90.0,M,6.3,,16.0,,12.0,1.0
6817,18927,44,710726,71.0,F,7.2,1.0,19.0,,10.0,
6818,665,44,710726,85.0,F,6.9,,16.0,,12.0,2.0
6819,18836,44,710726,,G,,,,,,
6820,264437,44,710726,,D,,,,,,
6821,18912,44,710726,,D,,,,,,
6822,18916,44,710726,6.0,D,5.7,,1.0,,1.0,
6823,284297,44,710726,,D,,,,,,
6824,18977,44,710726,,M,,,,,,
6825,18925,44,710726,11.0,M,6.6,,3.0,,1.0,
6826,25416,44,710726,19.0,F,6.5,,8.0,2.0,5.0,
6827,69680,44,710726,,F,,,,,,
6828,2932,45,710727,90.0,G,6.9,,35.0,,,
6829,18758,45,710727,90.0,D,7.5,,28.0,4.0,10.0,3.0
6830,2484,45,710727,90.0,D,7.2,,58.0,3.0,12.0,
6831,19073,45,710727,90.0,D,6.7,,33.0,1.0,7.0,
6832,2165,45,710727,90.0,D,6.9,,26.0,,6.0,
6833,326,45,710727,58.0,M,6.2,,21.0,1.0,9.0,
6834,630,45,710727,90.0,M,7.9,,37.0,2.0,6.0,
6835,1455,45,710727,90.0,M,7,,30.0,1.0,7.0,3.0
6836,138787,45,710727,90.0,F,7.9,,28.0,,12.0,4.0
6837,2413,45,710727,90.0,F,7,1.0,18.0,1.0,21.0,3.0
6838,18781,45,710727,66.0,F,7.2,,18.0,,4.0,1.0
6839,18858,45,710727,,G,,,,,,
6840,2934,45,710727,,D,,,,,,
6841,18760,45,710727,,D,,,,,,
6842,19150,45,710727,,D,,,,,,
6843,18765,45,710727,,M,,,,,,
6844,172,45,710727,32.0,M,6.9,,12.0,,5.0,
6845,18805,45,710727,,M,,,,,,
6846,547,45,710727,,M,,,,,,
6847,2461,45,710727,24.0,F,7,,9.0,1.0,6.0,
6848,2728,46,710727,90.0,G,6.7,,39.0,,,
6849,18771,46,710727,90.0,D,6.3,,49.0,1.0,8.0,
6850,22094,46,710727,90.0,D,6.9,,73.0,,11.0,1.0
6851,18772,46,710727,90.0,D,6.9,,83.0,,6.0,
6852,2920,46,710727,90.0,D,6.3,,69.0,3.0,14.0,1.0
6853,18785,46,710727,83.0,M,6.6,,84.0,1.0,6.0,
6854,2926,46,710727,90.0,M,6.2,,78.0,,10.0,
6855,18784,46,710727,90.0,M,7.5,,38.0,2.0,11.0,1.0
6856,148099,46,710727,90.0,M,6.9,,65.0,1.0,12.0,5.0
6857,18778,46,710727,67.0,M,6.9,1.0,25.0,3.0,12.0,3.0
6858,2778,46,710727,77.0,F,6.7,,13.0,,7.0,2.0
6859,18146,46,710727,,G,,,,,,
6860,19760,46,710727,,D,,,,,,
6861,3421,46,710727,12.0,D,6.2,,3.0,,2.0,
6862,18776,46,710727,,D,,,,,,
6863,18777,46,710727,,M,,,,,,
6864,18779,46,710727,,M,,,,,,
6865,18767,46,710727,23.0,F,6.3,,6.0,,1.0,
6866,1098,46,710727,13.0,F,6.7,,6.0,,5.0,1.0
6867,18906,46,710727,,F,,,,,,
6868,20619,63,710728,90.0,G,7.5,,31.0,,,
6869,153411,63,710728,90.0,D,6.3,,43.0,4.0,10.0,2.0
6870,26238,63,710728,90.0,D,5.9,,44.0,1.0,7.0,
6871,19116,63,710728,90.0,D,6.7,,58.0,1.0,4.0,1.0
6872,19126,63,710728,90.0,D,6.2,,35.0,1.0,4.0,
6873,3008,63,710728,78.0,M,7,,39.0,1.0,6.0,4.0
6874,19127,63,710728,90.0,M,6.5,,43.0,4.0,11.0,2.0
6875,1496,63,710728,90.0,M,6.3,1.0,35.0,1.0,14.0,4.0
6876,19139,63,710728,90.0,M,6.3,,27.0,,4.0,
6877,19128,63,710728,31.0,M,6.2,,2.0,,1.0,
6878,19569,63,710728,90.0,F,6.6,,17.0,,12.0,1.0
6879,39105,63,710728,,G,,,,,,
6880,17676,63,710728,9.0,M,6.5,,2.0,,,
6881,278235,63,710728,,D,,,,,,
6882,291107,63,710728,,M,,,,,,
6883,282901,63,710728,,M,,,,,,
6884,162446,63,710728,,M,,,,,,
6885,328089,63,710728,,M,,,,,,
6886,37724,63,710728,50.0,M,6.7,,23.0,1.0,4.0,1.0
6887,153400,63,710728,12.0,F,6.3,,6.0,,1.0,
6888,20355,42,710728,90.0,G,6.5,,34.0,,,
6889,2597,42,710728,63.0,D,6.6,,15.0,,6.0,
6890,19959,42,710728,90.0,D,6,,44.0,,6.0,
6891,22224,42,710728,90.0,D,6.3,,45.0,,3.0,
6892,1117,42,710728,90.0,D,6.6,,31.0,,6.0,3.0
6893,49,42,710728,90.0,M,7.2,,32.0,2.0,6.0,1.0
6894,1464,42,710728,90.0,M,8,,54.0,5.0,10.0,1.0
6895,1460,42,710728,78.0,M,7.3,1.0,24.0,,6.0,3.0
6896,37127,42,710728,85.0,M,7.9,,44.0,1.0,8.0,2.0
6897,127769,42,710728,90.0,M,8.6,2.0,23.0,2.0,14.0,2.0
6898,1467,42,710728,90.0,F,6.7,,30.0,2.0,10.0,1.0
6899,1438,42,710728,,G,,,,,,
6900,1440,42,710728,,D,,,,,,
6901,41577,42,710728,9.0,D,6.5,,2.0,,2.0,
6902,190,42,710728,27.0,D,6.5,,10.0,,,
6903,19016,42,710728,,D,,,,,,
6904,1161,42,710728,12.0,M,7.7,1.0,4.0,1.0,1.0,
6905,1452,42,710728,,M,,,,,,
6906,3246,42,710728,,F,,,,,,
6907,1468,42,710728,,F,,,,,,
6908,882,33,710729,90.0,G,7.7,,24.0,,,
6909,886,33,710729,90.0,D,7.6,,72.0,5.0,9.0,1.0
6910,889,33,710729,90.0,D,7,,49.0,,4.0,
6911,2935,33,710729,90.0,D,7.6,,42.0,,5.0,1.0
6912,891,33,710729,90.0,D,6.9,,51.0,1.0,8.0,1.0
6913,903,33,710729,90.0,M,7.3,,51.0,5.0,21.0,5.0
6914,905,33,710729,73.0,M,6.9,,42.0,3.0,10.0,2.0
6915,153430,33,710729,79.0,M,6.6,,24.0,2.0,12.0,1.0
6916,1485,33,710729,90.0,M,8.3,1.0,57.0,1.0,7.0,1.0
6917,18,33,710729,80.0,M,6.9,,27.0,1.0,9.0,8.0
6918,874,33,710729,90.0,F,7.5,1.0,25.0,,6.0,2.0
6919,19088,33,710729,,G,,,,,,
6920,2931,33,710729,,G,,,,,,
6921,378,33,710729,10.0,D,6.3,,7.0,,1.0,
6922,18846,33,710729,,D,,,,,,
6923,888,33,710729,,D,,,,,,
6924,909,33,710729,11.0,F,6.9,,13.0,,1.0,
6925,904,33,710729,17.0,M,7.3,,28.0,,2.0,2.0
6926,901,33,710729,,M,,,,,,
6927,900,33,710729,,M,,,,,,
6928,18959,51,710729,90.0,G,7,,38.0,,,
6929,537,51,710729,90.0,D,7,,45.0,2.0,6.0,
6930,19265,51,710729,90.0,D,6.9,,72.0,1.0,3.0,
6931,18963,51,710729,54.0,D,5.9,,59.0,,4.0,
6932,47380,51,710729,90.0,D,6.2,,65.0,1.0,11.0,5.0
6933,18970,51,710729,60.0,M,7.2,,38.0,,6.0,1.0
6934,18968,51,710729,90.0,M,7.5,,56.0,4.0,16.0,3.0
6935,6716,51,710729,90.0,M,6.6,,55.0,2.0,15.0,2.0
6936,40911,51,710729,90.0,M,6.6,,29.0,1.0,9.0,
6937,1946,51,710729,60.0,F,6.7,,19.0,,4.0,
6938,19364,51,710729,70.0,F,6.5,,15.0,1.0,8.0,1.0
6939,18960,51,710729,,G,,,,,,
6940,138815,51,710729,30.0,D,6.9,,8.0,3.0,7.0,2.0
6941,18962,51,710729,,D,,,,,,
6942,17715,51,710729,30.0,M,6.6,,16.0,2.0,4.0,
6943,18973,51,710729,,M,,,,,,
6944,116117,51,710729,,M,,,,,,
6945,295,51,710729,,M,,,,,,
6946,1469,51,710729,20.0,F,6.2,,1.0,,2.0,
6947,129643,51,710729,,F,,,,,,
6948,18886,34,710730,90.0,G,6.3,,30.0,,,
6949,19163,34,710730,90.0,D,6.2,,22.0,4.0,8.0,
6950,18894,34,710730,90.0,D,6.2,,35.0,,1.0,
6951,18891,34,710730,90.0,D,5.9,,30.0,1.0,1.0,
6952,18903,34,710730,90.0,D,6,,29.0,1.0,4.0,
6953,2507,34,710730,80.0,M,6.3,,14.0,4.0,14.0,3.0
6954,1463,34,710730,45.0,M,6.3,,8.0,,5.0,1.0
6955,18899,34,710730,61.0,M,6.7,,18.0,,6.0,
6956,723,34,710730,90.0,M,6.2,,28.0,1.0,16.0,5.0
6957,18873,34,710730,90.0,M,6.7,,16.0,,2.0,
6958,2939,34,710730,90.0,F,6.2,,16.0,,17.0,1.0
6959,18885,34,710730,,G,,,,,,
6960,2806,34,710730,,D,,,,,,
6961,2855,34,710730,,D,,,,,,
6962,138908,34,710730,,M,,,,,,
6963,138906,34,710730,,M,,,,,,
6964,18924,34,710730,10.0,M,6.3,,2.0,,,
6965,18901,34,710730,29.0,M,6.2,,7.0,1.0,3.0,1.0
6966,22173,34,710730,45.0,F,6.9,,10.0,1.0,11.0,7.0
6967,19166,34,710730,,F,,,,,,
6968,617,50,710730,90.0,G,7.3,,29.0,,1.0,
6969,855,50,710730,90.0,D,8.3,1.0,70.0,2.0,11.0,1.0
6970,567,50,710730,70.0,D,7.3,1.0,66.0,,3.0,
6971,622,50,710730,90.0,D,7.2,,90.0,4.0,6.0,
6972,641,50,710730,90.0,D,8,,71.0,3.0,5.0,1.0
6973,44,50,710730,68.0,M,6.9,,90.0,3.0,15.0,1.0
6974,636,50,710730,90.0,M,7.6,,67.0,3.0,10.0,2.0
6975,635,50,710730,77.0,M,8.5,1.0,31.0,2.0,8.0,4.0
6976,629,50,710730,90.0,M,7.9,,57.0,1.0,5.0,2.0
6977,645,50,710730,90.0,M,7.2,1.0,35.0,2.0,10.0,2.0
6978,643,50,710730,90.0,F,7.2,,28.0,,7.0,4.0
6979,50828,50,710730,,G,,,,,,
6980,18861,50,710730,,D,,,,,,
6981,278128,50,710730,,D,,,,,,
6982,626,50,710730,20.0,D,6.7,,24.0,,,
6983,19187,50,710730,,M,,,,,,
6984,640,50,710730,22.0,M,6.6,,47.0,1.0,5.0,
6985,633,50,710730,,M,,,,,,
6986,152982,50,710730,13.0,M,6.2,,4.0,,2.0,1.0
6987,631,50,710730,,M,,,,,,
6988,18932,41,710731,90.0,G,6.6,,26.0,,,
6989,2999,41,710731,90.0,D,7.5,1.0,36.0,,9.0,
6990,30476,41,710731,90.0,D,6.3,,32.0,1.0,8.0,
6991,47480,41,710731,90.0,D,7.6,,48.0,5.0,8.0,
6992,231029,41,710731,70.0,M,6.6,,19.0,1.0,10.0,3.0
6993,2938,41,710731,90.0,M,7.7,,56.0,3.0,11.0,2.0
6994,18949,41,710731,90.0,M,7,,64.0,3.0,17.0,2.0
6995,20557,41,710731,90.0,M,8,,48.0,3.0,12.0,2.0
6996,20600,41,710731,90.0,M,6.9,,21.0,,3.0,
6997,18948,41,710731,65.0,F,6.5,,27.0,,7.0,1.0
6998,138822,41,710731,78.0,F,7,1.0,7.0,,14.0,2.0
6999,2275,41,710731,,G,,,,,,
7000,284311,41,710731,,D,,,,,,
7001,152949,41,710731,,D,,,,,,
7002,18940,41,710731,,D,,,,,,
7003,18945,41,710731,20.0,M,6.6,,10.0,,1.0,1.0
7004,138864,41,710731,,M,,,,,,
7005,18956,41,710731,,F,,,,,,
7006,19524,41,710731,25.0,F,7.3,1.0,5.0,,3.0,
7007,19484,41,710731,12.0,F,6.9,,8.0,,,
7008,47016,55,710731,90.0,G,5.9,,40.0,,,
7009,1119,55,710731,90.0,D,6.3,,50.0,2.0,9.0,1.0
7010,19124,55,710731,90.0,D,6.3,,54.0,1.0,5.0,
7011,19789,55,710731,68.0,D,6.3,,43.0,,12.0,2.0
7012,15745,55,710731,90.0,M,6.3,,24.0,,5.0,2.0
7013,25073,55,710731,90.0,M,7.3,1.0,46.0,3.0,13.0,2.0
7014,30407,55,710731,90.0,M,6.9,,67.0,1.0,7.0,1.0
7015,20110,55,710731,56.0,M,6.2,,18.0,1.0,6.0,2.0
7016,19352,55,710731,76.0,M,6.5,,21.0,2.0,5.0,
7017,20589,55,710731,90.0,F,6.5,,16.0,1.0,8.0,1.0
7018,19974,55,710731,90.0,F,6.3,,20.0,,23.0,3.0
7019,2727,55,710731,,G,,,,,,
7020,276263,55,710731,14.0,D,7.2,,6.0,3.0,4.0,
7021,19345,55,710731,,D,,,,,,
7022,127469,55,710731,,D,,,,,,
7023,47438,55,710731,22.0,M,7.3,,16.0,1.0,2.0,1.0
7024,2699,55,710731,,F,,,,,,
7025,162189,55,710731,,M,,,,,,
7026,20649,55,710731,34.0,M,6.2,,7.0,,4.0,2.0
7027,19363,55,710731,,F,,,,,,
7028,159,47,710732,90.0,G,7.2,,23.0,,,
7029,1566,47,710732,90.0,D,6.6,,33.0,4.0,11.0,
7030,168,47,710732,90.0,D,6.9,,57.0,4.0,11.0,
7031,175,47,710732,90.0,D,7.2,,58.0,,4.0,
7032,164,47,710732,90.0,D,5.6,,39.0,,8.0,1.0
7033,19032,47,710732,86.0,D,6.2,,31.0,6.0,19.0,3.0
7034,662,47,710732,64.0,M,6.5,,16.0,,7.0,2.0
7035,182,47,710732,90.0,M,7.6,,63.0,1.0,8.0,2.0
7036,172,47,710732,81.0,M,6.3,,21.0,,18.0,7.0
7037,184,47,710732,90.0,F,7.5,1.0,17.0,,8.0,2.0
7038,186,47,710732,90.0,F,6.9,1.0,23.0,,6.0,2.0
7039,156428,47,710732,,G,,,,,,
7040,739,47,710732,11.0,D,6.5,,4.0,,1.0,1.0
7041,18742,47,710732,,D,,,,,,
7042,149550,47,710732,,D,,,,,,
7043,19321,47,710732,,D,,,,,,
7044,180,47,710732,26.0,M,6.5,,20.0,,2.0,
7045,1578,47,710732,,M,,,,,,
7046,178,47,710732,9.0,F,6.7,,8.0,,1.0,
7047,244,47,710732,,F,,,,,,
7048,280,40,710732,90.0,G,6.2,,31.0,,2.0,
7049,283,40,710732,90.0,D,8.3,,69.0,4.0,8.0,
7050,286,40,710732,90.0,D,7.3,,49.0,3.0,11.0,2.0
7051,1145,40,710732,90.0,D,6.9,,55.0,1.0,2.0,
7052,289,40,710732,77.0,D,7.6,1.0,67.0,,5.0,1.0
7053,294,40,710732,90.0,M,7.2,,50.0,7.0,20.0,3.0
7054,162590,40,710732,60.0,M,6.2,,27.0,,7.0,
7055,296,40,710732,90.0,M,7.2,,74.0,3.0,6.0,
7056,306,40,710732,90.0,F,6.6,,25.0,2.0,6.0,
7057,2678,40,710732,89.0,F,7,1.0,20.0,3.0,17.0,3.0
7058,304,40,710732,82.0,F,7.3,,33.0,2.0,16.0,3.0
7059,281,40,710732,,G,,,,,,
7060,158698,40,710732,,D,,,,,,
7061,284,40,710732,1.0,D,,,1.0,,,
7062,1600,40,710732,8.0,D,6.7,,8.0,,,
7063,138780,40,710732,,D,,,,,,
7064,1101,40,710732,,F,,,,,,
7065,297,40,710732,,M,,,,,,
7066,302,40,710732,30.0,F,6.5,,10.0,,4.0,
7067,286764,40,710732,,F,,,,,,
7068,18791,38,710733,90.0,G,5.3,,30.0,,,
7069,18794,38,710733,90.0,D,6.3,,55.0,1.0,5.0,1.0
7070,18793,38,710733,90.0,D,6.6,,77.0,3.0,4.0,
7071,30795,38,710733,90.0,D,6.2,,68.0,1.0,8.0,
7072,22007,38,710733,90.0,D,6.3,,50.0,2.0,9.0,2.0
7073,179,38,710733,90.0,M,6.9,1.0,29.0,2.0,15.0,2.0
7074,21100,38,710733,90.0,M,6.2,,53.0,,6.0,2.0
7075,18804,38,710733,73.0,M,6.6,,21.0,2.0,9.0,
7076,2218,38,710733,90.0,F,6.5,,27.0,,14.0,7.0
7077,18881,38,710733,51.0,F,6.5,,10.0,,1.0,
7078,80,38,710733,90.0,F,5.5,,9.0,,15.0,5.0
7079,44775,38,710733,,G,,,,,,
7080,193296,38,710733,,D,,,,,,
7081,2773,38,710733,,D,,,,,,
7082,18799,38,710733,,D,,,,,,
7083,18797,38,710733,,D,,,,,,
7084,2860,38,710733,,M,,,,,,
7085,1424,38,710733,17.0,M,6.5,,12.0,,,
7086,1276,38,710733,,F,,,,,,
7087,47582,38,710733,39.0,F,6.7,,15.0,,2.0,2.0
7088,2930,52,710733,90.0,G,6.3,,29.0,,2.0,
7089,18862,52,710733,90.0,D,7,,49.0,2.0,5.0,
7090,2729,52,710733,90.0,D,7,,108.0,2.0,2.0,
7091,67971,52,710733,90.0,D,7,,90.0,1.0,4.0,
7092,182201,52,710733,90.0,D,7.7,,51.0,4.0,6.0,
7093,67972,52,710733,90.0,M,7.3,1.0,38.0,1.0,14.0,1.0
7094,2991,52,710733,90.0,M,7,,43.0,2.0,7.0,
7095,18806,52,710733,80.0,M,6.9,,36.0,3.0,6.0,
7096,19617,52,710733,73.0,F,6.9,,32.0,4.0,14.0,4.0
7097,25927,52,710733,89.0,F,7.2,1.0,16.0,,12.0,3.0
7098,3247,52,710733,90.0,F,8.9,2.0,43.0,3.0,14.0,4.0
7099,19684,52,710733,,G,,,,,,
7100,18840,52,710733,,D,,,,,,
7101,19586,52,710733,,M,,,,,,
7102,18843,52,710733,,M,,,,,,
7103,18852,52,710733,,M,,,,,,
7104,18849,52,710733,10.0,M,7.2,,17.0,1.0,1.0,
7105,2928,52,710733,,F,,,,,,
7106,3428,52,710733,17.0,F,6.9,,4.0,,1.0,
7107,1135,52,710733,1.0,F,,,,,,
7108,2997,48,710734,90.0,G,7.5,,17.0,,,
7109,1231,48,710734,90.0,D,7.6,,49.0,1.0,11.0,1.0
7110,19147,48,710734,90.0,D,7.3,,55.0,1.0,7.0,1.0
7111,18814,48,710734,90.0,D,7,,61.0,,7.0,
7112,18813,48,710734,90.0,D,7.2,,69.0,,9.0,5.0
7113,2473,48,710734,90.0,M,7.3,,81.0,,5.0,1.0
7114,2937,48,710734,90.0,M,7.2,,69.0,2.0,5.0,1.0
7115,19428,48,710734,90.0,M,8.3,2.0,29.0,1.0,8.0,2.0
7116,1697,48,710734,90.0,M,7.5,,63.0,2.0,10.0,3.0
7117,842,48,710734,78.0,M,6.5,,32.0,1.0,14.0,4.0
7118,18819,48,710734,88.0,F,6.2,,16.0,,8.0,1.0
7119,253,48,710734,,G,,,,,,
7120,18823,48,710734,,D,,,,,,
7121,141133,48,710734,,D,,,,,,
7122,278232,48,710734,,D,,,,,,
7123,171058,48,710734,,D,,,,,,
7124,18816,48,710734,12.0,D,7.2,,7.0,,2.0,
7125,1234,48,710734,,M,,,,,,
7126,18834,48,710734,2.0,F,,,2.0,,,
7127,1131,48,710734,,F,,,,,,
7128,19061,71,710734,90.0,G,6.7,,37.0,,,
7129,19070,71,710734,90.0,D,7.2,,33.0,6.0,9.0,2.0
7130,19066,71,710734,90.0,D,6.3,,30.0,,2.0,
7131,18914,71,710734,90.0,D,6.2,,44.0,1.0,6.0,
7132,138806,71,710734,90.0,D,6.7,,43.0,,7.0,2.0
7133,22170,71,710734,90.0,M,6.6,,41.0,3.0,12.0,
7134,19077,71,710734,90.0,M,6.7,,37.0,2.0,8.0,
7135,40774,71,710734,65.0,M,6.3,,17.0,1.0,5.0,
7136,130417,71,710734,75.0,M,7.3,,17.0,,11.0,4.0
7137,25324,71,710734,72.0,M,6.6,,11.0,1.0,7.0,1.0
7138,19085,71,710734,90.0,F,6.6,,17.0,,8.0,1.0
7139,18933,71,710734,,G,,,,,,
7140,26300,71,710734,,D,,,,,,
7141,2360,71,710734,,D,,,,,,
7142,19287,71,710734,,D,,,,,,
7143,15832,71,710734,,M,,,,,,
7144,19100,71,710734,25.0,M,6.5,,6.0,,3.0,
7145,171034,71,710734,,M,,,,,,
7146,278095,71,710734,15.0,F,6.3,,2.0,1.0,5.0,1.0
7147,161800,71,710734,18.0,F,6.7,,2.0,,3.0,
7148,1590,39,710735,90.0,G,7.2,,30.0,,,
7149,18744,39,710735,90.0,D,7,,54.0,,5.0,1.0
7150,18741,39,710735,90.0,D,7.3,,42.0,1.0,1.0,
7151,2716,39,710735,90.0,D,7.5,,50.0,3.0,9.0,
7152,285,39,710735,90.0,M,7.2,,35.0,3.0,9.0,2.0
7153,2922,39,710735,90.0,M,6.6,,29.0,4.0,14.0,1.0
7154,2676,39,710735,90.0,M,6.3,,60.0,1.0,5.0,
7155,2677,39,710735,90.0,M,6.3,,49.0,1.0,11.0,
7156,652,39,710735,90.0,M,6.9,,29.0,1.0,8.0,1.0
7157,2887,39,710735,89.0,F,6.9,,28.0,1.0,17.0,3.0
7158,1605,39,710735,79.0,F,6.9,,26.0,2.0,8.0,2.0
7159,18737,39,710735,,G,,,,,,
7160,144741,39,710735,,G,,,,,,
7161,280687,39,710735,,D,,,,,,
7162,130,39,710735,,D,,,,,,
7163,1853,39,710735,,M,,,,,,
7164,149564,39,710735,,M,,,,,,
7165,18753,39,710735,11.0,F,6.3,,,,1.0,
7166,41112,39,710735,1.0,F,,,1.0,,1.0,
7167,2986,49,710735,90.0,G,7.3,,17.0,,,
7168,2280,49,710735,90.0,D,7.3,,100.0,,2.0,
7169,259,49,710735,90.0,D,7.7,,123.0,,4.0,
7170,2285,49,710735,90.0,D,7.3,,91.0,2.0,9.0,
7171,19545,49,710735,90.0,M,7.3,,82.0,,6.0,1.0
7172,2290,49,710735,90.0,M,7.9,,67.0,2.0,11.0,6.0
7173,19720,49,710735,45.0,M,6.2,,24.0,1.0,9.0,1.0
7174,2278,49,710735,90.0,M,7.5,,42.0,2.0,7.0,2.0
7175,19220,49,710735,90.0,F,7.7,,60.0,3.0,10.0,2.0
7176,548,49,710735,65.0,F,7.2,,29.0,2.0,13.0,6.0
7177,17,49,710735,90.0,F,6.3,,23.0,,7.0,3.0
7178,2273,49,710735,,G,,,,,,
7179,19012,49,710735,,G,,,,,,
7180,22166,49,710735,,D,,,,,,
